V_COD_ESTA,V_COD_ANESTA,V_NOM_ESTA,D_FEC_INI,D_FEC_FIN,N_PORCENTAJE,N_NRO_DIA,V_NOM_DRE,V_COD_TIPO,V_COD_CATE,V_DESC_CATE,V_DESL_CATE,V_COD_SIHI,V_NOM_SIHI,V_COD_CUEN,V_NOM_CUEN,V_COD_SECTOR,N_ALT_MTS,N_LON_SIG,N_LAT_SIG,V_COD_COND,PER_INI,PER_FIN
210405,210405,LAMPA,16/07/1994,31/12/2021,26,"2,605",DIRECCION ZONAL DE PUNO,H,06,HLM,HIDROLOGICA LIMNIMETRICA,7,TITICACA,03,CABANILLAS,0011,"3,838",-70,-15,P,1994-07,2021-12
115076,157223,LAMPA,01/01/1964,28/02/2023,98,"21,060",DIRECCION ZONAL DE ICA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,43,OCOÑA,0009,"2,797",-73,-15,F,1964-01,2023-02
110059,155206,LAGUNA SURASACA,01/07/1982,30/04/2023,66,"9,768",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,23,HUAURA,0006,"4,380",-77,-11,F,1982-07,2023-04
106108,000301,LAMBAYEQUE,01/11/1928,31/03/2023,93,"32,111",DIRECCION ZONAL DE LAMBAYEQUE,M,12,CP,CLIMATOLOGICA PRINCIPAL,1,PACIFICO,07,CHANCAY - LAMBAYEQUE,0001,18,-80,-7,F,1928-11,2023-03
113074,151510,AYAVI,01/11/1984,29/02/1992,99,"2,646",DIRECCION ZONAL DE ICA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,35,ICA,0009,"3,638",-75,-14,C,1984-11,1992-02
114038,000776,AYAVIRI,01/01/1964,28/02/2023,93,"20,144",DIRECCION ZONAL DE PUNO,M,11,CO,CLIMATOLOGICA ORDINARIA,7,TITICACA,02,RAMIS,0011,"3,941",-71,-15,F,1964-01,2023-02
118006,159101,MAGOLLO,01/01/1965,31/08/1995,99,"11,078",DIRECCION ZONAL DE TACNA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,50,CAPLINA,0003,261,-70,-18,C,1965-01,1995-08
118001,000859,MAGOLLO,01/08/1995,30/04/2002,100,"2,465",DIRECCION ZONAL DE TACNA,M,13,MAP,METEREOLOGICA AGRICOLA PRINCIPAL,1,PACIFICO,50,CAPLINA,0009,260,-70,-18,C,1995-08,2002-04
107002,000359,GRANJA PORCON,01/06/1966,30/04/2023,96,"19,875",DIRECCION ZONAL DE CAJAMARCA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,09,JEQUETEPEQUE,0004,"3,149",-79,-7,F,1966-06,2023-04
105057,000241,EL LIMON,01/04/1965,28/02/2023,99,"21,031",DIRECCION ZONAL DE LAMBAYEQUE,M,11,CO,CLIMATOLOGICA ORDINARIA,2,MARAÑON,10,CHAMAYA,0005,"1,110",-79,-6,F,1965-04,2023-02
105092,152405,FLOR DE PUNGA,01/08/1963,28/02/2023,94,"20,548",DIRECCION ZONAL DE LORETO,M,16,PE,PROPOSITO ESPECIFICO,5,UCAYALI,11,UCAYALI,0013,105,-74,-5,F,1963-08,2023-02
221505,221505,EL PINTOR,01/01/1965,12/12/1988,15,"1,274",DIRECCION ZONAL DE LAMBAYEQUE,H,06,HLM,HIDROLOGICA LIMNIMETRICA,2,MARAÑON,09,UTCUBAMBA,0016,973,-79,-6,C,1965-01,1988-12
105040,152204,EL PINTOR,01/06/1964,30/04/2023,85,"18,287",DIRECCION ZONAL DE LAMBAYEQUE,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,09,UTCUBAMBA,0016,533,-79,-6,F,1964-06,2023-04
104001,140198,EL PATO,,,,,DIRECCION ZONAL DE PIURA,M,14,SIN,SINOPTICA,1,PACIFICO,00,INTERCUENCA DEL PACIFICO,0001,74,-81,-5,P,,
201214,201214,EL MILAGRO,01/01/1969,31/12/1976,100,"2,921",DIRECCION ZONAL DE CAJAMARCA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,09,JEQUETEPEQUE,0001,3,-80,-7,C,1969-01,1976-12
220504,220504,EL LIMON,,,,,DIRECCION ZONAL DE LAMBAYEQUE,H,06,HLM,HIDROLOGICA LIMNIMETRICA,2,MARAÑON,09,UTCUBAMBA,0016,"1,589",-78,-6,C,,
103041,000135,EL SALTO,01/05/1968,31/12/2022,94,"18,666",DIRECCION ZONAL DE PIURA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,01,ZARUMILLA,0001,4,-80,-3,P,1968-05,2022-12
202501,202501,EL LIMAN,01/01/1964,31/12/1972,100,"3,288",DIRECCION ZONAL DE LIMA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,22,SUPE,0002,252,-78,-11,C,1964-01,1972-12
204703,204703,EL FRAYLE,01/09/1968,31/10/1986,41,"2,744",DIRECCION ZONAL DE AREQUIPA,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,1,PACIFICO,45,QUILCA,0009,"4,110",-71,-16,C,1968-09,1986-10
116022,000849,EL FRAYLE,01/09/1963,30/04/2023,97,"21,062",DIRECCION ZONAL DE AREQUIPA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,45,QUILCA,0009,"4,131",-71,-16,F,1963-09,2023-04
102006,000110,EL ESTRECHO,01/03/1976,31/12/2022,70,"11,989",DIRECCION ZONAL DE LORETO,M,11,CO,CLIMATOLOGICA ORDINARIA,4,AMAZONAS,01,PUTUMAYO,0013,110,-73,-2,F,1976-03,2022-12
106052,000340,EL ESPINAL,01/11/1964,01/01/2016,90,"16,895",DIRECCION ZONAL DE LAMBAYEQUE,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,08,SAÑA,0001,371,-79,-7,C,1964-11,2016-01
117027,158307,MATOGROSO,01/11/1963,31/08/1971,95,"2,708",DIRECCION ZONAL DE TACNA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,48,LOCUMBA,0009,"1,068",-71,-17,C,1963-11,1971-08
108027,000459,EL MARONAL,01/03/1993,31/03/2023,100,"10,928",DIRECCION ZONAL DE HUANUCO,M,12,CP,CLIMATOLOGICA PRINCIPAL,5,UCAYALI,01,AGUAYTIA,0014,178,-75,-8,F,1993-03,2023-03
107096,153348,EL VALLE,01/01/1963,31/12/1967,100,"1,825",DIRECCION ZONAL DE SAN MARTIN,M,15,PLU,PLUVIOMETRICA,3,HUALLAGA,07,ALTO HUALLAGA,0012,474,-77,-8,C,1963-01,1967-12
105073,000259,HACIENDA CAIMITO,01/01/1954,31/08/1955,95,577,DIRECCION ZONAL DE LAMBAYEQUE,M,16,PE,PROPOSITO ESPECIFICO,2,MARAÑON,09,UTCUBAMBA,0016,"1,268",-78,-6,C,1954-01,1955-08
104036,152143,ESPINDOLA,01/12/1971,30/06/1996,95,"8,522",DIRECCION ZONAL DE PIURA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,04,CHIRA,0004,"1,900",-80,-5,C,1971-12,1996-06
110038,000627,ESPERANZA,01/07/1978,31/12/1979,89,488,DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,02,PACHITEA,0014,"1,200",-75,-10,C,1978-07,1979-12
112022,000585,ESEP PALIAN,,,,,DIRECCION ZONAL DE JUNIN,M,16,PE,PROPOSITO ESPECIFICO,5,UCAYALI,08,MANTARO,0008,"3,460",-75,-12,C,,
116018,000841,ESBILLA,,,,,DIRECCION ZONAL DE AREQUIPA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,00,INTERCUENCA DEL PACIFICO,0009,"2,323",-73,-16,C,,
106040,000310,EL PORVENIR,01/01/1964,28/02/2023,96,"20,820",DIRECCION ZONAL DE SAN MARTIN,M,13,MAP,METEREOLOGICA AGRICOLA PRINCIPAL,3,HUALLAGA,01,MAYO,0013,223,-76,-7,F,1964-01,2023-02
107088,153309,FILABOTON,01/01/1970,31/12/1972,100,"1,095",DIRECCION ZONAL DE SAN MARTIN,M,15,PLU,PLUVIOMETRICA,3,HUALLAGA,07,ALTO HUALLAGA,0012,550,-77,-7,C,1970-01,1972-12
204505,204505,EL VADO,,,,,DIRECCION ZONAL DE AREQUIPA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,43,OCOÑA,0009,"4,336",-73,-15,C,,
200202,200202,EL TIGRE,01/08/1964,28/09/2018,18,"3,614",DIRECCION ZONAL DE PIURA,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,1,PACIFICO,02,TUMBES,0001,44,-80,-4,F,1964-08,2018-09
103016,151100,EL TIGRE,01/09/1963,31/12/2021,94,"20,118",DIRECCION ZONAL DE PIURA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,02,TUMBES,0001,45,-80,-4,P,1963-09,2021-12
220503,220503,EL TAMBO KM. 78,,,,,DIRECCION ZONAL DE LAMBAYEQUE,H,06,HLM,HIDROLOGICA LIMNIMETRICA,2,MARAÑON,10,CHAMAYA,0005,"1,355",-79,-6,C,,
104077,000201,EL TABLAZO,01/07/1958,30/06/1974,90,"5,236",DIRECCION ZONAL DE PIURA,M,12,CP,CLIMATOLOGICA PRINCIPAL,1,PACIFICO,05,PIURA,0001,106,-80,-5,C,1958-07,1974-06
200308,200309,ENTRADA ARDILLA R. POECHOS,01/03/1991,31/08/1997,86,"2,038",DIRECCION ZONAL DE PIURA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,04,CHIRA,0001,120,-80,-5,C,1991-03,1997-08
103004,150104,HITO COTRINA,01/11/1993,31/10/1996,100,"1,096",DIRECCION ZONAL DE PIURA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,01,ZARUMILLA,0001,413,-80,-4,C,1993-11,1996-10
106065,153107,HACIENDA PUCARA,01/09/1963,30/04/2023,96,"20,938",DIRECCION ZONAL DE LAMBAYEQUE,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,10,CHAMAYA,0005,"1,012",-79,-6,F,1963-09,2023-04
117029,158312,HACIENDA PUQUIO,01/01/1964,30/11/1997,98,"12,115",DIRECCION ZONAL DE TACNA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,49,SAMA,0009,934,-70,-18,C,1964-01,1997-11
113054,000766,HACIENDA SANTA INES,01/05/1954,30/06/1955,100,426,DIRECCION ZONAL DE CUSCO,M,16,PE,PROPOSITO ESPECIFICO,5,UCAYALI,04,YAVERO,0010,"4,125",-72,-13,C,1954-05,1955-06
105024,152128,HACIENDA SHUMAYA,01/11/1963,31/03/2023,99,"21,395",DIRECCION ZONAL DE PIURA,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,10,CHAMAYA,0005,"1,975",-79,-5,F,1963-11,2023-03
112064,000656,HACIENDA TOCAZ,01/09/1963,31/12/1979,81,"4,841",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,0008,"3,096",-75,-12,C,1963-09,1979-12
108038,000348,HACIENDA TOMABAL,01/04/1960,31/05/1961,100,426,DIRECCION ZONAL DE CAJAMARCA,M,16,PE,PROPOSITO ESPECIFICO,1,PACIFICO,12,VIRU,0002,371,-79,-8,C,1960-04,1961-05
210406,210406,PUENTE ISLA CABANILLAS,16/07/1994,28/02/2023,22,"2,334",DIRECCION ZONAL DE PUNO,H,06,HLM,HIDROLOGICA LIMNIMETRICA,7,TITICACA,03,CABANILLAS,0011,"3,838",-70,-15,F,1994-07,2023-02
103043,000139,CABO INGA,01/01/1993,31/03/2023,99,"10,927",DIRECCION ZONAL DE PIURA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,02,TUMBES,0001,231,-80,-4,F,1993-01,2023-03
200203,200203,CABO INGA,01/10/1997,30/11/1997,100,61,DIRECCION ZONAL DE PIURA,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,1,PACIFICO,02,TUMBES,0001,405,-80,-4,C,1997-10,1997-11
105010,150703,CACAO,,,,,DIRECCION ZONAL DE LAMBAYEQUE,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,10,CHAMAYA,0016,"1,800",-79,-6,C,,
220405,220405,CACAO,19/08/1964,31/12/1980,82,"4,881",DIRECCION ZONAL DE LAMBAYEQUE,H,06,HLM,HIDROLOGICA LIMNIMETRICA,2,MARAÑON,10,CHAMAYA,0016,923,-79,-6,F,1964-08,1980-12
107068,153223,CACHACHI,01/01/1963,31/03/2023,97,"21,244",DIRECCION ZONAL DE CAJAMARCA,M,16,PE,PROPOSITO ESPECIFICO,2,MARAÑON,12,CRISNEJAS,0007,"3,228",-78,-7,F,1963-01,2023-03
108045,154103,CACHICADAN,01/09/1963,31/03/2023,95,"20,664",DIRECCION ZONAL DE CAJAMARCA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,14,SANTA,0006,"2,892",-78,-8,F,1963-09,2023-03
109025,000465,CACHICOTO,01/01/1964,31/10/1978,100,"5,418",DIRECCION ZONAL DE HUANUCO,M,11,CO,CLIMATOLOGICA ORDINARIA,3,HUALLAGA,07,ALTO HUALLAGA,0012,"1,140",-76,-9,C,1964-01,1978-10
110054,155108,CACHIPACARAN,01/05/1969,31/10/1974,100,"2,010",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,23,HUAURA,0006,"4,140",-77,-11,C,1969-05,1974-10
202404,202404,CAHUA,04/02/2011,30/12/2017,11,283,DIRECCION ZONAL DE LIMA,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,1,PACIFICO,21,PATIVILCA,0006,812,-77,-11,P,2011-02,2017-12
204602,204602,CALERA MOLLOCO,,,,,DIRECCION ZONAL DE AREQUIPA,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,1,PACIFICO,44,CAMANA,0009,"4,524",-72,-15,C,,
108051,154117,CAJAS,01/05/1971,29/02/1992,97,"7,365",DIRECCION ZONAL DE CAJAMARCA,M,11,CO,CLIMATOLOGICA ORDINARIA,3,HUALLAGA,07,ALTO HUALLAGA,0007,"1,950",-77,-8,C,1971-05,1992-02
117003,000807,CALANA,01/11/1963,31/03/2023,100,"21,610",DIRECCION ZONAL DE TACNA,M,12,CP,CLIMATOLOGICA PRINCIPAL,1,PACIFICO,50,CAPLINA,0009,785,-70,-18,F,1963-11,2023-03
116051,158308,CALACOA,01/03/1964,31/12/2019,98,"20,060",DIRECCION ZONAL DE TACNA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,46,TAMBO,0009,"3,421",-71,-17,F,1964-03,2019-12
110019,000540,CAJATAMBO,01/01/1964,30/04/2021,85,"17,837",DIRECCION ZONAL DE LIMA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,21,PATIVILCA,0006,"3,432",-77,-10,F,1964-01,2021-04
112017,000580,CAJAS GRANDE,,,,,DIRECCION ZONAL DE JUNIN,M,16,PE,PROPOSITO ESPECIFICO,5,UCAYALI,08,MANTARO,0008,"3,350",-75,-12,C,,
103026,152224,CAHUIDE,01/11/1963,31/08/1967,98,"1,370",DIRECCION ZONAL DE LAMBAYEQUE,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,04,SANTIAGO,0012,237,-78,-3,C,1963-11,1967-08
220103,220103,CAJAS,,,,,DIRECCION ZONAL DE CAJAMARCA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,3,HUALLAGA,07,ALTO HUALLAGA,0007,"1,950",-77,-8,C,,
109070,155409,CAHUISH,01/01/1952,31/12/1977,96,"9,125",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,13,ALTO MARAÑON,0007,"4,725",-77,-10,C,1952-01,1977-12
109046,154108,CAJAMARQUILLA,01/11/1963,28/02/2023,95,"20,482",DIRECCION ZONAL DE LIMA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,17,CASMA,0006,"3,286",-78,-10,F,1963-11,2023-02
107070,153243,CAJAMARCA,01/01/1961,31/12/1961,100,365,DIRECCION ZONAL DE CAJAMARCA,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,12,CRISNEJAS,0007,"2,668",-78,-7,C,1961-01,1961-12
107021,140305,CAJAMARCA,01/07/1958,30/04/1995,100,"13,423",DIRECCION ZONAL DE CAJAMARCA,M,14,SIN,SINOPTICA,2,MARAÑON,12,CRISNEJAS,0007,"2,668",-78,-7,P,1958-07,1995-04
110049,155103,CAJACAY,01/12/1963,28/02/1971,86,"2,279",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,20,FORTALEZA,0006,"3,560",-77,-10,C,1963-12,1971-02
107008,000373,CAJABAMBA,01/10/1963,30/04/2023,91,"19,849",DIRECCION ZONAL DE CAJAMARCA,M,11,CO,CLIMATOLOGICA ORDINARIA,2,MARAÑON,12,CRISNEJAS,0007,"2,625",-78,-8,F,1963-10,2023-04
108049,154114,BULDIBUYO,01/09/1966,31/05/1989,97,"8,097",DIRECCION ZONAL DE CAJAMARCA,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,13,ALTO MARAÑON,0007,"3,150",-77,-8,C,1966-09,1989-05
112025,000588,CAJAS CHICO,,,,,DIRECCION ZONAL DE JUNIN,M,16,PE,PROPOSITO ESPECIFICO,5,UCAYALI,08,MANTARO,0008,"3,246",-75,-12,C,,
102002,151302,BARTRA,01/10/1963,30/09/1992,75,"7,944",DIRECCION ZONAL DE LORETO,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,01,TIGRE,0013,155,-76,-3,C,1963-10,1992-09
111115,155447,BELLAVISTA,01/01/1945,31/12/1974,100,"10,950",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,26,RIMAC,0006,"4,295",-76,-12,C,1945-01,1974-12
107012,000382,BELLAVISTA,01/12/1963,28/02/2023,73,"15,769",DIRECCION ZONAL DE SAN MARTIN,M,11,CO,CLIMATOLOGICA ORDINARIA,3,HUALLAGA,07,ALTO HUALLAGA,0013,247,-77,-7,F,1963-12,2023-02
106104,000296,BEBEDERO,01/01/1941,31/08/1974,46,"5,634",DIRECCION ZONAL DE LAMBAYEQUE,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,08,SAÑA,0001,353,-79,-7,C,1941-01,1974-08
104088,000227,BAYOBAR,01/01/1963,28/02/1977,85,"4,380",DIRECCION ZONAL DE PIURA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,04,CHIRA,0001,35,-81,-5,C,1963-01,1977-02
240111,260102,BELLAVISTA,14/12/1984,30/09/2019,28,"3,526",DIRECCION ZONAL DE LORETO,H,06,HLM,HIDROLOGICA LIMNIMETRICA,4,AMAZONAS,02,NAPO,0013,91,-73,-3,F,1984-12,2019-09
116035,140803,BASE AEREA VITOR,01/12/1934,30/04/2001,59,"14,271",DIRECCION ZONAL DE AREQUIPA,M,14,SIN,SINOPTICA,1,PACIFICO,45,QUILCA,0009,"1,594",-72,-16,P,1934-12,2001-04
102004,151501,BERGERIE,01/11/1963,31/07/1983,89,"6,392",DIRECCION ZONAL DE LORETO,M,15,PLU,PLUVIOMETRICA,4,AMAZONAS,01,PUTUMAYO,0013,98,-72,-2,C,1963-11,1983-07
220807,220808,BARRIZALES,01/02/1968,31/12/1973,99,"2,135",DIRECCION ZONAL DE LAMBAYEQUE,H,06,HLM,HIDROLOGICA LIMNIMETRICA,2,MARAÑON,08,CHINCHIPE,0005,"2,756",-79,-5,C,1968-02,1973-12
105009,150702,BARRIZALES,,,,,DIRECCION ZONAL DE LAMBAYEQUE,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,08,CHINCHIPE,0005,"2,756",-79,-5,C,,
200424,200425,BARRIOS,01/01/1967,31/12/1982,100,"5,844",DIRECCION ZONAL DE PIURA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,05,PIURA,0001,335,-80,-5,C,1967-01,1982-12
105033,152147,BARRIOS,01/09/1973,30/09/1992,98,"6,851",DIRECCION ZONAL DE PIURA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,05,PIURA,0001,335,-80,-5,C,1973-09,1992-09
201212,201212,BARRANCA 3,01/01/1969,31/12/1976,99,"2,891",DIRECCION ZONAL DE CAJAMARCA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,09,JEQUETEPEQUE,0001,2,-80,-7,C,1969-01,1976-12
107049,000345,CARTAVIO,01/05/1944,30/11/1985,93,"14,094",DIRECCION ZONAL DE CAJAMARCA,M,12,CP,CLIMATOLOGICA PRINCIPAL,1,PACIFICO,10,CHICAMA,0002,58,-79,-8,C,1944-05,1985-11
201001,201001,BATAN,01/10/1913,29/02/2016,92,"34,484",DIRECCION ZONAL DE LAMBAYEQUE,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,1,PACIFICO,08,SAÑA,0001,246,-79,-7,C,1913-10,2016-02
110097,155303,BOLOGNESI,01/09/1963,31/05/1979,84,"4,806",DIRECCION ZONAL DE HUANUCO,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,11,UCAYALI,0014,181,-74,-10,C,1963-09,1979-05
112098,155475,CALICANTO,01/01/1957,31/12/1960,100,"1,460",DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,0008,"3,740",-76,-12,C,1957-01,1960-12
105083,152231,BUENOS AIRES,01/05/1996,31/01/1998,100,641,DIRECCION ZONAL DE SAN MARTIN,M,15,PLU,PLUVIOMETRICA,3,HUALLAGA,01,MAYO,0012,890,-77,-6,C,1996-05,1998-01
112081,151212,SAN PEDRO DE PILAS,01/01/1980,31/03/2020,89,"13,029",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,30,OMAS,0006,"2,690",-76,-12,P,1980-01,2020-03
220105,220105,SAN REGIS,19/10/1984,31/10/1994,82,"3,019",DIRECCION ZONAL DE LORETO,H,06,HLM,HIDROLOGICA LIMNIMETRICA,2,MARAÑON,14,BAJO MARAÑON,0013,96,-74,-5,F,1984-10,1994-10
105101,000213,HACIENDA YAPATERA,01/09/1951,28/02/1958,98,"2,313",DIRECCION ZONAL DE PIURA,M,16,PE,PROPOSITO ESPECIFICO,1,PACIFICO,05,PIURA,0001,117,-80,-5,C,1951-09,1958-02
108063,155401,HIDRO,01/01/1945,31/12/1970,96,"9,125",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,14,SANTA,0006,"1,550",-78,-9,C,1945-01,1970-12
202603,202603,HIDRO OYON,,,,,DIRECCION ZONAL DE LIMA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,23,HUAURA,0006,"4,340",-77,-11,C,,
109011,000428,HIDROELECTRICA,,,,,DIRECCION ZONAL DE LIMA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,18,CULEBRAS,0006,"2,638",-78,-10,C,,
105015,152111,HACIENDA BIGOTE,01/12/1963,31/03/2023,95,"20,546",DIRECCION ZONAL DE PIURA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,05,PIURA,0001,198,-80,-5,F,1963-12,2023-03
113067,151503,HUACHOS,01/01/1980,30/04/2023,96,"15,221",DIRECCION ZONAL DE ICA,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,33,SAN JUAN,0006,"2,736",-76,-13,F,1980-01,2023-04
113079,155497,HUACHOCOLPA,01/01/1964,31/12/1971,100,"2,920",DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,0008,"4,130",-75,-13,C,1964-01,1971-12
113113,156303,HUACHIBAMBA,01/12/1963,31/10/1978,99,"5,389",DIRECCION ZONAL DE CUSCO,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,03,URUBAMBA,0010,"4,225",-72,-13,C,1963-12,1978-10
112090,155266,HUACHAC,01/09/1953,31/05/1956,66,667,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,0008,"3,328",-75,-12,C,1953-09,1956-05
112052,000626,HUACRAPUQUIO,,,,,DIRECCION ZONAL DE JUNIN,M,16,PE,PROPOSITO ESPECIFICO,5,UCAYALI,08,MANTARO,0008,"3,564",-75,-12,C,,
112043,000615,HIPOLITO UNANUE,01/01/1968,31/12/1990,95,"7,943",DIRECCION ZONAL DE LIMA,M,12,CP,CLIMATOLOGICA PRINCIPAL,1,PACIFICO,26,RIMAC,0002,23,-77,-12,C,1968-01,1990-12
201501,201501,HUACAPONGO,01/04/1923,02/11/1990,90,"22,329",DIRECCION ZONAL DE CAJAMARCA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,12,VIRU,0002,247,-79,-8,C,1923-04,1990-11
114078,157213,HUACAÑA,01/05/1963,31/12/1981,99,"6,758",DIRECCION ZONAL DE ICA,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,10,PAMPAS,0010,"3,120",-74,-14,C,1963-05,1981-12
201717,201717,HUACAMARCANGA,01/09/2012,31/03/2023,80,"3,105",DIRECCION ZONAL DE CAJAMARCA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,14,SANTA,0006,"3,902",-78,-8,F,2012-09,2023-03
108048,154112,HUACAMARCANGA,01/06/1971,31/03/2023,100,"18,904",DIRECCION ZONAL DE CAJAMARCA,M,16,PE,PROPOSITO ESPECIFICO,1,PACIFICO,14,SANTA,0006,"4,092",-78,-8,F,1971-06,2023-03
113073,151509,HORNADA,01/07/1980,31/03/1996,94,"5,419",DIRECCION ZONAL DE ICA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,34,PISCO,0009,"4,530",-75,-13,C,1980-07,1996-03
202002,202002,HACIENDA POCTAO,21/12/1968,31/12/1972,91,"1,334",DIRECCION ZONAL DE LIMA,H,06,HLM,HIDROLOGICA LIMNIMETRICA,1,PACIFICO,17,CASMA,0002,431,-78,-10,C,1968-12,1972-12
107072,153270,HUACRACHUCO,01/01/1940,31/12/1967,100,"10,220",DIRECCION ZONAL DE CAJAMARCA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,09,JEQUETEPEQUE,0004,"3,057",-78,-7,C,1940-01,1967-12
112019,000582,HACIENDA COLPAS,,,,,DIRECCION ZONAL DE JUNIN,M,16,PE,PROPOSITO ESPECIFICO,5,UCAYALI,08,MANTARO,0008,"3,300",-75,-12,C,,
111128,155463,HACIENDA PUCARA,01/01/1957,31/12/1974,100,"6,570",DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,0008,"4,234",-76,-12,C,1957-01,1974-12
104006,150108,HACIENDA FERNANDEZ,01/10/1993,31/10/1996,100,"1,127",DIRECCION ZONAL DE PIURA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,00,INTERCUENCA DEL PACIFICO,0001,182,-81,-4,C,1993-10,1996-10
106041,000312,HACIENDA EL MOLINO,01/08/1949,31/12/1950,100,518,DIRECCION ZONAL DE LAMBAYEQUE,M,16,PE,PROPOSITO ESPECIFICO,2,MARAÑON,11,LLAUCANO,0007,"2,260",-78,-6,C,1949-08,1950-12
107074,153272,HACIENDA EDELMIRA,,,,,DIRECCION ZONAL DE CAJAMARCA,M,15,PLU,PLUVIOMETRICA,2,MARAÑON,12,CRISNEJAS,0007,"2,190",-78,-7,C,,
